1748869200000000,104200.32000000,104570.57000000,103700.00000000,103800.00000000,1053.66155000,1748872799999999,109662944.94634730,230769,494.03273000,51450126.78168380,0
1748872800000000,103799.99000000,104679.25000000,103659.88000000,104176.62000000,1127.64518000,1748876399999999,117529936.93586370,295549,648.78513000,67624310.22313650,0
1748876400000000,104176.61000000,104565.32000000,103905.10000000,104438.79000000,580.04610000,1748879999999999,60486352.66374090,169893,291.87302000,30440342.65614400,0
1748880000000000,104438.79000000,104450.01000000,104030.01000000,104286.06000000,501.02384000,1748883599999999,52218613.86291080,143381,251.47437000,26209510.47732760,0
1748883600000000,104286.06000000,104490.57000000,104095.23000000,104399.89000000,372.61381000,1748887199999999,38866091.71355280,127480,159.04760000,16589763.04626400,0
1748887200000000,104399.89000000,104731.95000000,104200.00000000,104361.54000000,367.55001000,1748890799999999,38382363.78607670,127966,169.63533000,17715640.03701030,0
1748890800000000,104361.54000000,104510.96000000,104050.96000000,104425.63000000,339.86150000,1748894399999999,35448015.66837500,91402,141.64243000,14772226.37521410,0
1748894400000000,104425.64000000,104995.93000000,104425.64000000,104878.62000000,440.97656000,1748897999999999,46210808.34117600,99964,231.76383000,24289896.03609380,0
1748898000000000,104878.61000000,105096.66000000,104575.37000000,104942.00000000,303.58011000,1748901599999999,31837525.21149790,83853,135.65739000,14228367.37536130,0
1748901600000000,104941.99000000,105800.00000000,104941.99000000,105695.49000000,784.02023000,1748905199999999,82694237.61783360,172139,397.96703000,41964341.39674620,0
1748905200000000,105695.50000000,105931.44000000,105575.47000000,105857.99000000,540.70423000,1748908799999999,57213474.26297570,112605,265.61873000,28107956.41600420,0
1748908800000000,105858.00000000,106400.00000000,105747.14000000,106285.72000000,752.61041000,1748912399999999,79877191.92681710,179584,415.30269000,44081934.47026630,0
1748912400000000,106285.72000000,106488.00000000,106110.53000000,106481.75000000,485.10480000,1748915999999999,51556044.05232640,105400,221.77678000,23576292.59196680,0
1748916000000000,106481.76000000,106500.00000000,105577.36000000,105612.46000000,691.63486000,1748919599999999,73318917.63315130,106158,272.24658000,28858715.67780010,0
1748919600000000,105612.47000000,105712.72000000,105340.18000000,105482.02000000,441.33737000,1748923199999999,46574116.98967040,77344,233.29691000,24620482.42176470,0
1748923200000000,105482.03000000,105513.02000000,105116.20000000,105166.92000000,433.84543000,1748926799999999,45680694.01811240,55907,156.41913000,16467127.92311070,0
1748926800000000,105166.93000000,105472.10000000,105166.92000000,105452.08000000,465.42429000,1748930399999999,49024525.31778730,63575,261.39449000,27534920.95142250,0
1748930400000000,105452.09000000,105463.19000000,105218.00000000,105429.67000000,497.04209000,1748933999999999,52357030.78672070,53184,259.95948000,27385816.13394700,0
1748934000000000,105429.67000000,105438.02000000,105161.84000000,105170.75000000,412.13809000,1748937599999999,43393891.08678930,49870,160.89186000,16941684.56263540,0
1748937600000000,105170.76000000,105245.29000000,104872.50000000,105094.93000000,579.75676000,1748941199999999,60884906.64034180,79855,240.13804000,25219530.73474700,0
1748941200000000,105094.93000000,105284.74000000,105067.74000000,105198.11000000,353.48130000,1748944799999999,37178643.60363900,43032,198.81469000,20911916.83241580,0
1748944800000000,105198.12000000,105343.01000000,105146.99000000,105280.99000000,376.17348000,1748948399999999,39599267.25597990,40092,189.71592000,19972664.21921720,0
1748948400000000,105281.00000000,105349.94000000,105173.87000000,105287.24000000,272.00092000,1748951999999999,28629257.24881940,42424,164.37356000,17299722.35143870,0
1748952000000000,105287.24000000,105425.38000000,105224.25000000,105307.94000000,404.97079000,1748955599999999,42655130.69809580,63682,252.91067000,26639972.95934270,0
1748955600000000,105307.94000000,105666.67000000,105031.60000000,105421.55000000,737.70303000,1748959199999999,77749580.91182410,178631,377.54433000,39796607.17024860,0
1748959200000000,105421.54000000,106692.43000000,105150.94000000,106550.01000000,1681.31099000,1748962799999999,178213049.16090940,293133,823.24390000,87300564.30948320,0
1748962800000000,106550.01000000,106794.67000000,106333.33000000,106610.66000000,1120.18715000,1748966399999999,119378729.08471770,184586,520.34638000,55449729.17644220,0
1748966400000000,106610.66000000,106666.67000000,105800.00000000,105817.63000000,798.97951000,1748969999999999,84896440.24522270,154082,288.75497000,30696358.12081870,0
1748970000000000,105817.63000000,106142.86000000,105758.25000000,105943.98000000,392.12835000,1748973599999999,41543424.74878480,119450,194.40873000,20598074.57775320,0
1748973600000000,105943.99000000,106047.62000000,105592.17000000,106013.15000000,412.44980000,1748977199999999,43635475.00689650,102581,183.75343000,19442737.38025070,0
1748977200000000,106013.15000000,106428.58000000,106013.15000000,106238.81000000,403.87736000,1748980799999999,42900755.05177850,100009,199.52244000,21194001.56877380,0
1748980800000000,106238.81000000,106254.92000000,105353.50000000,105738.69000000,512.78907000,1748984399999999,54234767.94906170,121230,204.69447000,21643851.46915990,0
1748984400000000,105738.70000000,105847.71000000,105274.95000000,105367.93000000,366.43282000,1748987999999999,38664958.42715290,92428,157.06773000,16574642.05233930,0
1748988000000000,105367.92000000,105902.93000000,105308.00000000,105743.74000000,299.07218000,1748991599999999,31621692.58168960,84042,156.42333000,16539402.06440320,0
1748991600000000,105743.74000000,105743.74000000,105266.02000000,105376.89000000,369.07549000,1748995199999999,38925256.17303310,80419,127.22385000,13414177.10437490,0
1748995200000000,105376.90000000,105524.96000000,105132.27000000,105476.20000000,493.99756000,1748998799999999,52044195.19779490,99933,217.48886000,22916684.43194980,0
1748998800000000,105476.20000000,105740.00000000,105422.59000000,105592.90000000,442.93676000,1749002399999999,46768903.26667340,94464,196.19183000,20715219.37582680,0
1749002400000000,105592.90000000,105839.63000000,105415.09000000,105476.22000000,250.94227000,1749005999999999,26510116.86427470,75239,104.27424000,11017551.66620630,0
1749006000000000,105476.22000000,105745.29000000,105444.32000000,105519.27000000,280.68523000,1749009599999999,29647230.83233520,63190,131.98147000,13940543.58058290,0
1749009600000000,105519.26000000,105611.96000000,105404.25000000,105407.05000000,264.21374000,1749013199999999,27875054.14567760,51107,119.38982000,12595382.28440380,0
1749013200000000,105407.06000000,105549.03000000,105340.66000000,105354.14000000,1117.59375000,1749016799999999,117822921.41010350,76176,519.35171000,54770395.92786020,0
1749016800000000,105354.14000000,105436.64000000,105250.00000000,105301.02000000,613.59890000,1749020399999999,64639123.60060660,56173,430.46413000,45350114.94501990,0
1749020400000000,105301.03000000,105469.00000000,105264.23000000,105320.75000000,247.91386000,1749023999999999,26115060.98884390,43557,128.93041000,13581045.64765040,0
1749024000000000,105320.75000000,105585.45000000,105320.75000000,105435.93000000,351.33591000,1749027599999999,37050099.61336830,48862,167.29887000,17643022.21474090,0
1749027600000000,105435.93000000,105919.26000000,105329.54000000,105825.31000000,986.00175000,1749031199999999,104144228.86440620,85060,714.26603000,75451439.00678050,0
1749031200000000,105825.31000000,106000.00000000,105650.96000000,105705.13000000,390.95549000,1749034799999999,41355189.36128260,71047,250.43364000,26490050.87796180,0
1749034800000000,105705.13000000,105820.04000000,105080.26000000,105084.36000000,2112.47110000,1749038399999999,222673104.05800160,141487,978.46562000,103260720.24938060,0
1749038400000000,105084.36000000,105157.27000000,104794.50000000,105039.19000000,887.65828000,1749041999999999,93216328.40252660,122967,441.11560000,46323571.87273940,0
1749042000000000,105039.20000000,105272.30000000,104720.00000000,104761.17000000,633.64563000,1749045599999999,66519478.63710460,148939,341.20296000,35823835.87942310,0
1749045600000000,104761.17000000,105045.79000000,104179.00000000,105033.30000000,1446.23210000,1749049199999999,151246072.58749670,231685,760.41767000,79552875.02354310,0
1749049200000000,105033.30000000,105542.00000000,104928.65000000,105298.27000000,938.94287000,1749052799999999,98888525.20707800,186573,426.59566000,44926361.16914060,0
1749052800000000,105298.26000000,105464.85000000,105094.00000000,105445.89000000,468.85884000,1749056399999999,49367417.22255480,107174,159.05686000,16747481.87836650,0
1749056400000000,105445.90000000,105483.14000000,104963.64000000,105051.10000000,399.33188000,1749059999999999,42007490.96838050,99908,155.32224000,16342970.54441430,0
1749060000000000,105051.11000000,105300.00000000,104920.01000000,104951.54000000,301.21483000,1749063599999999,31667138.71991180,79222,118.10936000,12417581.58618550,0
1749063600000000,104951.54000000,105079.99000000,104865.25000000,104913.52000000,282.68857000,1749067199999999,29674510.56005160,85460,136.97834000,14378800.34783960,0
1749067200000000,104913.52000000,104959.64000000,104407.16000000,104609.87000000,484.36457000,1749070799999999,50690651.66406280,101207,168.01032000,17584250.74859320,0
1749070800000000,104609.88000000,105045.79000000,104549.83000000,104930.61000000,304.21199000,1749074399999999,31890272.76416890,76072,170.06550000,17827579.17594610,0
1749074400000000,104930.61000000,105034.91000000,104744.18000000,104775.36000000,158.79559000,1749077999999999,16651878.08323360,76971,70.11005000,7351496.93229030,0
1749078000000000,104775.37000000,104864.50000000,104625.15000000,104696.86000000,176.30335000,1749081599999999,18463489.34893970,51991,74.42791000,7794782.05173820,0
1749081600000000,104696.86000000,104976.75000000,104651.16000000,104976.74000000,242.65293000,1749085199999999,25439565.56905630,71690,112.64799000,11808798.62849660,0
1749085200000000,104976.75000000,105155.55000000,104697.84000000,104774.92000000,288.56241000,1749088799999999,30282982.57712860,63227,92.07362000,9665271.74542190,0
1749088800000000,104774.92000000,105240.84000000,104774.92000000,104989.48000000,396.55703000,1749092399999999,41660301.24615470,72840,177.10852000,18607865.06746820,0
1749092400000000,104989.48000000,105064.95000000,104880.20000000,105047.15000000,198.77038000,1749095999999999,20865058.59003840,59398,86.36049000,9065330.11390000,0
1749096000000000,105047.15000000,105226.14000000,105032.95000000,105173.71000000,182.65610000,1749099599999999,19204234.54913230,40926,82.89854000,8715909.19228160,0
1749099600000000,105173.72000000,105189.22000000,104570.43000000,104649.23000000,673.16476000,1749103199999999,70549654.97715280,83341,302.84648000,31761773.97203380,0
1749103200000000,104649.22000000,104696.73000000,104380.00000000,104452.93000000,416.36718000,1749106799999999,43518703.59762390,66150,180.55790000,18871158.40744110,0
1749106800000000,104452.94000000,104636.46000000,104424.52000000,104518.05000000,321.50806000,1749110399999999,33610842.81127870,53058,150.48206000,15731098.07599700,0
1749110400000000,104518.05000000,104681.28000000,104424.52000000,104675.36000000,277.44002000,1749113999999999,29018803.42605620,51589,121.58350000,12717655.53756130,0
1749114000000000,104675.36000000,104920.00000000,104675.35000000,104900.00000000,298.63026000,1749117599999999,31293720.61125730,42236,140.87083000,14762814.44236390,0
1749117600000000,104900.00000000,104900.01000000,104517.43000000,104659.24000000,304.88123000,1749121199999999,31915947.50188950,51522,130.25024000,13634244.14459240,0
1749121200000000,104659.25000000,104847.52000000,104551.64000000,104827.80000000,180.80524000,1749124799999999,18933996.58429800,45013,71.70011000,7509080.79605070,0
1749124800000000,104827.79000000,105776.99000000,104790.69000000,105649.59000000,1029.99302000,1749128399999999,108575807.56995280,141664,584.56676000,61598820.59477920,0
1749128400000000,105649.60000000,105909.71000000,104303.64000000,104527.00000000,1449.94992000,1749131999999999,152518030.94141610,245240,564.59035000,59423554.70998440,0
1749132000000000,104527.00000000,104927.79000000,103900.00000000,104639.20000000,1874.15172000,1749135599999999,195513729.66956250,326539,882.49522000,92084802.31922270,0
1749135600000000,104639.21000000,104871.31000000,104330.18000000,104531.49000000,713.68921000,1749139199999999,74683891.80176390,144035,343.30610000,35922094.23292910,0
1749139200000000,104531.50000000,104598.87000000,103258.00000000,103262.53000000,1390.74350000,1749142799999999,144427776.20228810,310912,499.15213000,51849717.97624670,0
1749142800000000,103262.54000000,103581.40000000,103140.00000000,103240.04000000,962.55375000,1749146399999999,99499965.35024710,215972,459.39577000,47484267.07200020,0
1749146400000000,103240.04000000,103354.56000000,102581.56000000,103006.05000000,1385.84959000,1749149999999999,142726072.98315720,276902,589.70445000,60732776.23175410,0
1749150000000000,103006.04000000,103036.91000000,101596.62000000,101914.77000000,2448.38476000,1749153599999999,250052229.64454070,411784,1063.51273000,108596947.15159710,0
1749153600000000,101914.76000000,102171.44000000,100372.26000000,100483.91000000,3383.41936000,1749157199999999,342297202.64973130,522447,1352.90230000,136933365.98577800,0
1749157200000000,100483.92000000,101658.17000000,100428.00000000,101542.82000000,2188.11746000,1749160799999999,221153503.94053020,369636,1173.37763000,118623389.94577680,0
1749160800000000,101542.82000000,101707.77000000,101029.46000000,101502.61000000,949.97233000,1749164399999999,96311093.22700130,169751,473.00033000,47961453.42548850,0
1749164400000000,101502.61000000,101835.70000000,101488.37000000,101508.68000000,762.68132000,1749167999999999,77514776.50928680,127423,369.97614000,37606327.27354580,0
1749168000000000,101508.69000000,101907.00000000,101095.80000000,101900.77000000,874.39109000,1749171599999999,88722302.36239940,178885,474.77282000,48188741.06285590,0
1749171600000000,101900.77000000,101944.89000000,101681.77000000,101841.20000000,378.25915000,1749175199999999,38526098.95740710,88701,192.89553000,19646099.36739040,0
1749175200000000,101841.19000000,102208.28000000,101535.61000000,102203.52000000,725.19187000,1749178799999999,73842930.59705780,101470,408.14204000,41554760.53233290,0
1749178800000000,102203.53000000,102520.00000000,102056.23000000,102493.30000000,774.57977000,1749182399999999,79246099.34298660,94171,441.42467000,45160971.47610060,0
1749182400000000,102493.30000000,102799.23000000,102387.38000000,102777.00000000,593.04470000,1749185999999999,60829038.27678880,92597,250.40517000,25686628.00317230,0
1749186000000000,102777.01000000,102954.24000000,102683.22000000,102954.24000000,461.43449000,1749189599999999,47444789.29750950,64104,195.09725000,20061489.14938370,0
1749189600000000,102954.23000000,103210.06000000,102896.10000000,103160.00000000,638.68853000,1749193199999999,65823315.48926280,84803,313.14772000,32271871.48767810,0
1749193200000000,103160.00000000,103468.66000000,103050.90000000,103150.44000000,585.47496000,1749196799999999,60422711.43909320,75304,289.83961000,29913160.03437360,0
1749196800000000,103150.44000000,103589.00000000,103150.43000000,103510.25000000,492.04854000,1749200399999999,50887453.03811850,86365,198.14393000,20489934.17003430,0
1749200400000000,103510.25000000,103750.00000000,103510.24000000,103643.98000000,621.57206000,1749203999999999,64415278.75133120,91440,286.49256000,29688245.29735880,0
1749204000000000,103643.99000000,103800.00000000,103553.31000000,103676.25000000,580.32136000,1749207599999999,60176344.99002160,74492,248.22327000,25739914.91901700,0
1749207600000000,103676.24000000,103991.45000000,103643.78000000,103927.99000000,524.28446000,1749211199999999,54434393.96957350,72287,276.28795000,28683784.89509060,0
1749211200000000,103927.99000000,104300.00000000,103513.70000000,103753.27000000,1382.80380000,1749214799999999,143755861.68077760,195697,643.93501000,66949515.54389040,0
1749214800000000,103753.26000000,104529.65000000,103753.26000000,104098.84000000,950.84579000,1749218399999999,99051307.80597720,203950,471.32474000,49110069.30019950,0
1749218400000000,104098.84000000,104880.88000000,104004.83000000,104776.70000000,991.71953000,1749221999999999,103649599.46462690,213472,515.23505000,53863424.83610160,0
1749222000000000,104776.70000000,105333.00000000,104616.12000000,105092.28000000,1335.00321000,1749225599999999,140089919.94823760,251168,698.21412000,73292343.20578800,0
1749225600000000,105092.28000000,105284.00000000,104708.08000000,104758.27000000,1057.73280000,1749229199999999,111095377.22729580,150468,426.34868000,44772679.07000870,0
1749229200000000,104758.28000000,104975.47000000,104390.18000000,104922.14000000,761.70730000,1749232799999999,79699075.57235150,144694,341.74044000,35765610.44680370,0
1749232800000000,104922.14000000,104982.38000000,104475.93000000,104497.69000000,373.48505000,1749236399999999,39083806.59486620,101436,192.68130000,20162365.44453590,0
1749236400000000,104497.69000000,104601.87000000,104013.21000000,104219.80000000,569.98192000,1749239999999999,59450844.85876920,109268,189.96792000,19821667.55982370,0
1749240000000000,104219.80000000,104617.56000000,104167.98000000,104478.07000000,332.96273000,1749243599999999,34759515.69983400,84273,195.72759000,20433183.56009300,0
1749243600000000,104478.07000000,104488.38000000,104300.00000000,104386.29000000,362.26650000,1749247199999999,37813912.27680120,51672,209.17926000,21833629.53282310,0
1749247200000000,104386.29000000,104485.91000000,104232.55000000,104476.81000000,240.44272000,1749250799999999,25086295.83866150,53022,106.06936000,11066360.85111030,0
1749250800000000,104476.82000000,104487.28000000,104193.32000000,104288.44000000,230.83152000,1749254399999999,24076131.45582660,45588,90.31080000,9419371.68982710,0
1749254400000000,104288.43000000,104511.69000000,103871.09000000,104511.69000000,440.68115000,1749257999999999,45906248.57836140,94820,225.06933000,23453306.32803090,0
1749258000000000,104511.68000000,104567.89000000,104348.83000000,104453.56000000,211.20170000,1749261599999999,22060628.46025090,72834,105.60182000,11030289.06603280,0
1749261600000000,104453.55000000,104611.68000000,104328.18000000,104531.57000000,266.07012000,1749265199999999,27789238.71333690,52999,141.54625000,14783354.25159130,0
1749265200000000,104531.58000000,104910.77000000,104484.52000000,104871.58000000,482.21131000,1749268799999999,50509131.49200800,95495,258.80758000,27107624.52279000,0
1749268800000000,104871.59000000,104880.32000000,104643.62000000,104819.99000000,263.09442000,1749272399999999,27559206.84742900,43329,87.24163000,9138384.82238770,0
1749272400000000,104820.00000000,105000.00000000,104751.16000000,104877.36000000,292.29171000,1749275999999999,30647379.78013810,38528,142.55157000,14946479.09082580,0
1749276000000000,104877.37000000,105319.00000000,104788.31000000,105316.37000000,409.73016000,1749279599999999,43034449.52600480,59675,259.91169000,27305184.27535910,0
1749279600000000,105316.36000000,105319.13000000,104834.27000000,104867.04000000,343.94832000,1749283199999999,36111347.26254050,56883,124.43725000,13062267.10779160,0
1749283200000000,104867.03000000,104966.69000000,104689.81000000,104746.44000000,233.72481000,1749286799999999,24503281.96816760,41873,61.70924000,6469134.13623040,0
1749286800000000,104746.44000000,104942.02000000,104746.43000000,104848.09000000,208.46137000,1749290399999999,21859738.79820770,39990,86.01367000,9020241.43270810,0
1749290400000000,104848.09000000,105198.58000000,104840.29000000,105145.84000000,355.28954000,1749293999999999,37324476.93722680,68782,140.63845000,14772656.96773260,0
1749294000000000,105145.83000000,105264.00000000,105050.04000000,105150.01000000,382.87799000,1749297599999999,40267746.01324160,54664,162.78594000,17119296.64427760,0
1749297600000000,105150.01000000,105702.99000000,105150.00000000,105465.21000000,1059.92731000,1749301199999999,111693091.12253940,93050,648.36354000,68321079.27702830,0
1749301200000000,105465.22000000,105800.00000000,105309.56000000,105610.52000000,478.46327000,1749304799999999,50511145.15777190,77060,239.22011000,25254214.47626710,0
1749304800000000,105610.53000000,105688.40000000,105394.48000000,105431.61000000,394.99404000,1749308399999999,41680846.74460030,73077,154.71077000,16326318.67897580,0
1749308400000000,105431.61000000,105577.18000000,105316.98000000,105558.11000000,264.34496000,1749311999999999,27880800.78071680,64459,108.47799000,11440862.26931590,0
1749312000000000,105558.11000000,105666.66000000,105279.06000000,105350.68000000,279.15265000,1749315599999999,29447478.53115950,54544,109.50533000,11554044.95079910,0
1749315600000000,105350.68000000,105558.62000000,105350.00000000,105393.21000000,183.64973000,1749319199999999,19367439.79956940,40094,68.15978000,7187846.11207660,0
1749319200000000,105393.21000000,105884.46000000,105393.20000000,105599.99000000,712.93146000,1749322799999999,75340975.52574410,82506,345.87521000,36552374.46900470,0
1749322800000000,105599.99000000,105871.33000000,105599.99000000,105725.91000000,360.31008000,1749326399999999,38100954.97895660,48993,164.48860000,17391767.61528310,0
1749326400000000,105725.91000000,105900.00000000,105725.90000000,105846.98000000,192.22857000,1749329999999999,20345153.96740270,37159,115.50378000,12224265.04377110,0
1749330000000000,105846.98000000,105865.43000000,105707.39000000,105764.64000000,139.73285000,1749333599999999,14784687.98190940,28799,55.54711000,5876983.33087690,0
1749333600000000,105764.63000000,105900.00000000,105664.00000000,105820.51000000,179.86110000,1749337199999999,19031026.61883260,43832,96.72802000,10235012.89422690,0
1749337200000000,105820.52000000,105820.52000000,105534.88000000,105552.15000000,209.75344000,1749340799999999,22158905.36870710,39049,67.12446000,7091211.42788780,0
1749340800000000,105552.15000000,105654.95000000,105441.86000000,105473.21000000,278.41728000,1749344399999999,29377918.41526000,39961,116.12246000,12253663.10903370,0
1749344400000000,105473.22000000,105786.33000000,105400.57000000,105690.33000000,312.19485000,1749347999999999,32950160.12819970,42595,194.82691000,20558731.87218500,0
1749348000000000,105690.32000000,105690.33000000,105441.86000000,105441.87000000,301.18228000,1749351599999999,31778738.80253700,44639,173.75367000,18331989.08849230,0
1749351600000000,105441.86000000,105500.00000000,105394.03000000,105471.59000000,192.88835000,1749355199999999,20337626.46265650,27015,81.01434000,8542104.49281180,0
1749355200000000,105471.59000000,105636.53000000,105408.38000000,105614.38000000,151.52478000,1749358799999999,15989205.48849590,30977,77.46697000,8175251.20216210,0
1749358800000000,105614.37000000,105653.13000000,105412.76000000,105438.34000000,148.53573000,1749362399999999,15675317.76569940,25205,64.01458000,6755905.56305390,0
1749362400000000,105438.34000000,105599.32000000,105432.96000000,105442.87000000,155.65979000,1749365999999999,16424522.78503170,29225,75.14391000,7928864.43932390,0
1749366000000000,105442.88000000,105556.15000000,105410.23000000,105426.45000000,167.34238000,1749369599999999,17648069.43896690,30276,61.80777000,6518391.17098390,0
1749369600000000,105426.46000000,105495.99000000,105367.88000000,105373.81000000,192.70501000,1749373199999999,20319223.37396160,28972,90.10687000,9501217.63994740,0
1749373200000000,105373.82000000,105405.80000000,105075.51000000,105140.01000000,497.00351000,1749376799999999,52305729.61761020,73238,234.81807000,24711028.40263820,0
1749376800000000,105140.00000000,105481.24000000,104964.14000000,105357.64000000,605.73110000,1749380399999999,63755946.59879890,74130,364.35580000,38359317.50314460,0
1749380400000000,105357.64000000,105720.94000000,105357.63000000,105686.71000000,376.57336000,1749383999999999,39754765.82628090,61934,251.34219000,26532488.03160810,0
1749384000000000,105686.71000000,105773.60000000,105520.25000000,105721.50000000,711.67090000,1749387599999999,75181989.70081440,88516,528.95356000,55880090.21916330,0
1749387600000000,105721.50000000,106160.19000000,105577.36000000,105627.90000000,891.02348000,1749391199999999,94290874.45107640,102039,618.86156000,65494848.17308000,0
1749391200000000,105627.90000000,105910.17000000,105577.36000000,105829.66000000,258.38147000,1749394799999999,27319452.87085120,71982,115.13452000,12172180.40005910,0
1749394800000000,105829.66000000,106095.85000000,105818.18000000,105984.52000000,339.90570000,1749398399999999,36021539.34270820,57713,166.45404000,17639753.97348570,0
1749398400000000,105984.53000000,106320.77000000,105943.91000000,106189.99000000,430.64590000,1749401999999999,45715319.76373470,86197,240.28605000,25508847.18230630,0
1749402000000000,106190.00000000,106360.00000000,106081.59000000,106082.95000000,300.04690000,1749405599999999,31876607.33997850,56835,122.22467000,12986590.02729680,0
